arm	round	gop	index	declaredDurationS	segmentBytes	videoPacketCount	unservedForMs	fetchAttempts
6	2	1	2790	1	384460	30	0	1
6	2	1	2791	1	380512	30	0	1
6	2	1	2792	1	397808	30	0	1
6	2	1	2793	1	397056	30	0	1
6	2	1	2794	1	400064	30	0	1
6	2	1	2795	1	388032	30	0	1
6	2	1	2796	1	389160	30	0	1
6	2	1	2797	1.033	407208	30	0	1
6	2	1	2798	1	394424	30	0	1
6	2	1	2799	1	396116	30	0	1
6	2	1	2800	1	381452	30	0	1
6	2	1	2801	1	405140	30	0	1
6	2	1	2802	1	395364	30	0	1
6	2	1	2803	1	404764	30	0	1
6	2	1	2804	1	382016	30	0	1
6	2	1	2805	1	386904	30	0	1
6	2	1	2806	1	398560	30	0	1
6	2	1	2807	1	398936	30	0	1
6	2	1	2808	1	388220	30	0	1
6	2	1	2809	1	376940	30	0	1
6	2	1	2810	1	396868	30	0	1
6	2	1	2811	1	396492	30	0	1
6	2	1	2812	1	398372	30	0	1
6	2	1	2814	1	379572	30	0	1
6	2	1	2815	1	396304	30	0	1
6	2	1	2816	1	415668	30	0	1
6	2	1	2817	1	391228	30	0	1
6	2	1	2818	1	368104	30	0	1
6	2	1	2820	1	401568	30	0	1
6	2	1	2821	1	401192	30	0	1
6	2	1	2822	1	394236	30	0	1
6	2	1	2823	1	384084	30	0	1
6	2	1	2825	1	395740	30	0	1
6	2	1	2827	1	380136	30	0	1
6	2	1	2828	1	397620	30	0	1
6	2	1	2829	1	399876	30	0	1
6	2	1	2830	1	403636	30	0	1
6	2	1	2831	1	390852	30	0	1
6	2	1	2832	1	384272	30	0	1
6	2	1	2833	1	392544	30	0	1
6	2	1	2834	1	397244	30	0	1
7	3	1	2839	1	429016	30	0	1
7	3	1	2841	1	449884	30	0	1
7	3	1	2844	1	447628	30	0	1
7	3	1	2845	1	439356	30	0	1
7	3	1	2846	1	426008	30	0	1
7	3	1	2847	1	447628	30	0	1
7	3	1	2848	1	446124	30	0	1
7	3	1	2849	1	415856	30	0	1
7	3	1	2851	1	446688	30	0	1
7	3	1	2853	1	427512	30	0	1
7	3	1	2854	1	445184	30	0	1
7	3	1	2855	1	438416	30	0	1
7	3	1	2857	1	445748	30	0	1
7	3	1	2859	1	421120	30	0	1
7	3	1	2860	1	444056	30	0	1
7	3	1	2861	1	438416	30	0	1
7	3	1	2862	1	416232	30	0	1
7	3	1	2863	1	440296	30	0	1
7	3	1	2864	1	441424	30	0	1
7	3	1	2865	1	438792	30	0	1
7	3	1	2866	1	434468	30	0	1
7	3	1	2867	1	449884	30	0	1
7	3	1	2869	1	427888	30	0	1
7	3	1	2870	1	444244	30	0	1
7	3	1	2871	1	429768	30	0	1
7	3	1	2872	1	425068	30	0	1
7	3	1	2873	1	438228	30	0	1
7	3	1	2874	1	439732	30	0	1
7	3	1	2875	1	426572	30	0	1
7	3	1	2876	1	441424	30	0	1
7	3	1	2877	1	444808	30	0	1
7	3	1	2878	1	432212	30	0	1
7	3	1	2879	1	434844	30	0	1
7	3	1	2880	1	447252	30	0	1
7	3	1	2881	1	431836	30	0	1
7	3	1	2882	1	419992	30	0	1
7	3	1	2883	1	446124	30	0	1
7	3	1	2884	1	426572	30	0	1
7	3	1	2885	1	422812	30	0	1
7	3	1	2886	1	447064	30	0	1
7	3	1	2887	1	438416	30	0	1
7	3	1	2888	1	422060	30	0	1
7	3	1	2889	1	444056	30	0	1
7	3	1	2890	1	446500	30	0	1
7	3	1	2891	1	423376	30	0	1
7	3	1	2892	1	442552	30	0	1
7	3	1	2893	1	463608	30	0	1
7	3	1	2895	1	440860	30	0	1
7	3	1	2896	1	442364	30	0	1
7	3	1	2897	1	435220	30	0	1
7	3	1	2898	1	429768	30	0	1
7	3	1	2899	1	447628	30	0	1
7	3	1	2900	1	446688	30	0	1
7	3	1	2901	1	416984	30	0	1
7	3	1	2902	1	456464	30	0	1
7	3	1	2903	1	437100	30	0	1
7	3	1	2904	1	423940	30	0	1
7	3	1	2905	1	439732	30	0	1
7	3	1	2906	1	448004	30	0	1
7	3	1	2907	1	432400	30	0	1
7	3	1	2908	1	439544	30	0	1
7	3	1	2909	1	449132	30	0	1
7	3	1	2911	1	435032	30	0	1
7	3	1	2913	1	431648	30	0	1
7	3	1	2914	1	441800	30	0	1
7	3	1	2915	1	442176	30	0	1
7	3	1	2916	1	443492	30	0	1
7	3	1	2917	1	430332	30	0	1
7	3	1	2918	1	444056	30	0	1
7	3	1	2920	1	427136	30	0	1
7	3	1	2921	1	435408	30	0	1
7	3	1	2922	1	438228	30	0	1
7	3	1	2923	1	423376	30	0	1
7	3	1	2924	1	441988	30	0	1
7	3	1	2925	1	439732	30	0	1
7	3	1	2926	1	429392	30	0	1
7	3	1	2927	1	447252	30	0	1
7	3	1	2929	1	441048	30	0	1
7	3	1	2930	1	439920	30	0	1
7	3	1	2931	1	451764	30	0	1
7	3	1	2932	1	429392	30	0	1
7	3	1	2933	1	420556	30	0	1
7	3	1	2934	1	456840	30	0	1
7	3	1	2935	1	437852	30	0	1
7	3	1	2936	1	428640	30	0	1
7	3	1	2937	1	448192	30	0	1
7	3	1	2938	1	445748	30	0	1
7	3	1	2939	1	421496	30	0	1
7	3	1	2940	1	444244	30	0	1
7	3	1	2941	1	443492	30	0	1
7	3	1	2942	1	431836	30	0	1
7	3	1	2943	1	438040	30	0	1
7	3	1	2944	1	443868	30	0	1
7	3	1	2945	1	421684	30	0	1
7	3	1	2947	1	441988	30	0	1
7	3	1	2949	1	426948	30	0	1
7	3	1	2950	1	457216	30	0	1
7	3	1	2951	1	426008	30	0	1
7	3	1	2952	1	432024	30	0	1
7	3	1	2953	1	432964	30	0	1
7	3	1	2954	1	448568	30	0	1
7	3	1	2955	1	419804	30	0	1
7	3	1	2956	1	453456	30	0	1
7	3	1	2957	1	444244	30	0	1
7	3	1	2958	1	423940	30	0	1
7	3	1	2959	1	446876	30	0	1
7	3	1	2960	1	440860	30	0	1
7	3	1	2961	1	425068	30	0	1
7	3	1	2962	1	442364	30	0	1
7	3	1	2964	1	438228	30	0	1
7	3	1	2965	1	447252	30	0	1
7	3	1	2966	1	445936	30	0	1
7	3	1	2967	1	428076	30	0	1
7	3	1	2968	1	442928	30	0	1
7	3	1	2969	1	445184	30	0	1
7	3	1	2970	1	426196	30	0	1
7	3	1	2971	1	430332	30	0	1
7	3	1	2972	1	458156	30	0	1
7	3	1	2973	1	431460	30	0	1
7	3	1	2974	1	426008	30	0	1
7	3	1	2976	1	442740	30	0	1
7	3	1	2977	1	433716	30	0	1
7	3	1	2978	1	453080	30	0	1
7	3	1	2979	1	445936	30	0	1
7	3	1	2980	1	427136	30	0	1
7	3	1	2982	1	435596	30	0	1
7	3	1	2983	1	416984	30	0	1
7	3	1	2984	1	448756	30	0	1
7	3	1	2985	1	445372	30	0	1
7	3	1	2987	1	435972	30	0	1
7	3	1	2988	1	453080	30	0	1
7	3	1	2989	1	416984	30	0	1
7	3	1	2990	1	442176	30	0	1
7	3	1	2992	1	429580	30	0	1
7	3	1	2995	1	436724	30	0	1
7	3	1	2996	1	437476	30	0	1
7	3	1	2997	1	448004	30	0	1
7	3	1	2998	1	437476	30	0	1
7	3	1	2999	1	429204	30	0	1
7	3	1	3001	1	423752	30	0	1
7	3	1	3002	1	425256	30	0	1
7	3	1	3003	1	444996	30	0	1
7	3	1	3004	1	437100	30	0	1
7	3	1	3005	1	430144	30	0	1
7	3	1	3006	1	443492	30	0	1
7	3	1	3007	1	455148	30	0	1
7	3	1	3008	1	423564	30	0	1
7	3	1	3010	1	452328	30	0	1
7	3	1	3011	1	431084	30	0	1
7	3	1	3012	1	436160	30	0	1
7	3	1	3015	1	452140	30	0	1
7	3	1	3016	1	439356	30	0	1
7	3	1	3017	1	424692	30	0	1
7	3	1	3018	1	438040	30	0	1
7	3	1	3019	1	451764	30	0	1
7	3	1	3020	1	436536	30	0	1
7	3	1	3021	1	426196	30	0	1
7	3	1	3022	1	439168	30	0	1
7	3	1	3023	1	442928	30	0	1
7	3	1	3024	1	443492	30	0	1
7	3	1	3025	1	455712	30	0	1
7	3	1	3026	1	438980	30	0	1
7	3	1	3027	1	426760	30	0	1
7	3	1	3029	1	427888	30	0	1
7	3	1	3030	1	421308	30	0	1
7	3	1	3031	1	438604	30	0	1
7	3	1	3032	1	449320	30	0	1
7	3	1	3033	1	433904	30	0	1
7	3	1	3034	1	430332	30	0	1
7	3	1	3035	1	444620	30	0	1
7	3	1	3036	1	428076	30	0	1
7	3	1	3037	1	423000	30	0	1
7	3	1	3038	1	444996	30	0	1
7	3	1	3040	1	425632	30	0	1
7	3	1	3041	1	444244	30	0	1
7	3	1	3042	1	438228	30	0	1
7	3	1	3043	1	423752	30	0	1
7	3	1	3044	1	440672	30	0	1
7	3	1	3045	1	451952	30	0	1
7	3	1	3046	1	420368	30	0	1
7	3	1	3047	1	441048	30	0	1
7	3	1	3048	1	448004	30	0	1
7	3	1	3049	1	438416	30	0	1
7	3	1	3050	1	432964	30	0	1
7	3	1	3052	1	444808	30	0	1
7	3	1	3053	1	418676	30	0	1
7	3	1	3054	1	453268	30	0	1
7	3	1	3055	1	435596	30	0	1
7	3	1	3056	1	419804	30	0	1
7	3	1	3058	1	443868	30	0	1
7	3	1	3059	1	419428	30	0	1
7	3	1	3060	1	434656	30	0	1
7	3	1	3061	1	445184	30	0	1
7	3	1	3062	1	439168	30	0	1
7	3	1	3063	1	429956	30	0	1
7	3	1	3064	1	452516	30	0	1
7	3	1	3065	1	434656	30	0	1
7	3	1	3066	1	441236	30	0	1
7	3	1	3067	1	440860	30	0	1
7	3	1	3068	1	439544	30	0	1
7	3	1	3069	1	423376	30	0	1
7	3	1	3070	1	433716	30	0	1
7	3	1	3071	1	422436	30	0	1
7	3	1	3072	1	404764	30	0	1
7	3	1	3075	1	392732	30	0	1
7	3	1	3076	1	360020	30	0	1
7	3	1	3077	1.1	400064	30	0	1
7	3	1	3078	1.033	372616	30	0	1
7	3	1	3079	1	333136	30	0	1
7	3	1	3080	1.033	351560	30	0	1
7	3	1	3081	1.133	340656	30	0	1
7	3	1	3082	1.033	333324	30	0	1
7	3	1	3083	1.033	383520	30	0	1
7	3	1	3084	0.999	380136	30	0	1
7	3	1	3085	0.999	382768	30	0	1
7	3	1	3086	1.066	360208	30	0	1
7	3	1	3087	1.033	384084	30	0	1
7	3	1	3088	0.999	438604	30	0	1
7	3	1	3089	0.999	381264	30	0	1
7	3	1	3090	0.999	402508	30	0	1
7	3	1	3091	0.999	429580	30	0	1
7	3	1	3092	0.999	434468	30	0	1
7	3	1	3093	0.999	426760	30	0	1
7	3	1	3094	0.999	447816	30	0	1
7	3	1	3095	0.999	458532	30	0	1
7	3	1	3096	0.999	438416	30	0	1
7	3	1	3097	0.999	444996	30	0	1
7	3	1	3098	0.999	451200	30	0	1
7	3	1	3100	0.999	424128	30	0	1
7	3	1	3102	0.999	450824	30	0	1
7	3	1	3104	0.999	450824	30	0	1
7	3	1	3105	0.999	451388	30	0	1
7	3	1	3106	0.999	444432	30	0	1
7	3	1	3107	0.999	437852	30	0	1
7	3	1	3109	0.999	435032	30	0	1
7	3	1	3110	0.999	437288	30	0	1
7	3	1	3111	0.999	448192	30	0	1
7	3	1	3112	0.999	437664	30	0	1
7	3	1	3113	0.999	437288	30	0	1
7	3	1	3114	0.999	463232	30	0	1
7	3	1	3115	0.999	440672	30	0	1
7	3	1	3116	0.999	429016	30	0	1
7	3	1	3117	0.999	450636	30	0	1
7	3	1	3118	0.999	451012	30	0	1
7	3	1	3119	0.999	428076	30	0	1
7	3	1	3120	0.999	452704	30	0	1
7	3	1	3121	0.999	459848	30	0	1
7	3	1	3122	0.999	422060	30	0	1
7	3	1	3123	0.999	448004	30	0	1
7	3	1	3124	0.999	435408	30	0	1
7	3	1	3126	0.999	447252	30	0	1
7	3	1	3127	0.999	443868	30	0	1
7	3	1	3128	0.999	426196	30	0	1
7	3	1	3129	0.999	445560	30	0	1
7	3	1	3130	0.999	445560	30	0	1
7	3	1	3131	0.999	432400	30	0	1
7	3	1	3132	0.999	426384	30	0	1
7	3	1	3133	0.999	453080	30	0	1
7	3	1	3134	0.999	424692	30	0	1
7	3	1	3137	0.999	437288	30	0	1
7	3	1	3138	0.999	429768	30	0	1
7	3	1	3139	0.999	450260	30	0	1
7	3	1	3140	0.999	434092	30	0	1
7	3	1	3142	0.999	437100	30	0	1
7	3	1	3143	0.999	455524	30	0	1
7	3	1	3144	0.999	428076	30	0	1
7	3	1	3145	0.999	443868	30	0	1
7	3	1	3146	0.999	449132	30	0	1
7	3	1	3147	0.999	436160	30	0	1
7	3	1	3149	0.999	434468	30	0	1
7	3	1	3150	0.999	430708	30	0	1
7	3	1	3151	0.999	441800	30	0	1
7	3	1	3152	0.999	456276	30	0	1
7	3	1	3153	0.999	441612	30	0	1
7	3	1	3154	0.999	431272	30	0	1
7	3	1	3155	0.999	450824	30	0	1
7	3	1	3156	0.999	438792	30	0	1
7	3	1	3157	0.999	436348	30	0	1
7	3	1	3158	0.999	441048	30	0	1
7	3	1	3159	0.999	437664	30	0	1
7	3	1	3160	0.999	418676	30	0	1
7	3	1	3161	0.999	439732	30	0	1
7	3	1	3162	0.999	438416	30	0	1
7	3	1	3163	0.999	419428	30	0	1
7	3	1	3165	0.999	434092	30	0	1
7	3	1	3167	0.999	445748	30	0	1
7	3	1	3168	0.999	442740	30	0	1
7	3	1	3170	0.999	437100	30	0	1
7	3	1	3171	0.999	454020	30	0	1
7	3	1	3173	0.999	434656	30	0	1
7	3	1	3174	0.999	453456	30	0	1
7	3	1	3175	0.999	435784	30	0	1
7	3	1	3177	0.999	450448	30	0	1
7	3	1	3179	0.999	416232	30	0	1
7	3	1	3181	0.999	432400	30	0	1
7	3	1	3182	0.999	432964	30	0	1
7	3	1	3183	0.999	455336	30	0	1
7	3	1	3185	0.999	423188	30	0	1
7	3	1	3186	0.999	453832	30	0	1
7	3	1	3188	0.999	429956	30	0	1
7	3	1	3189	0.999	433904	30	0	1
7	3	1	3191	0.999	427324	30	0	1
7	3	1	3193	0.999	441988	30	0	1
7	3	1	3194	0.999	439168	30	0	1
7	3	1	3195	0.999	421872	30	0	1
7	3	1	3196	0.999	448756	30	0	1
7	3	1	3198	0.999	422436	30	0	1
7	3	1	3199	0.999	442176	30	0	1
7	3	1	3201	0.999	418676	30	0	1
7	3	1	3203	0.999	441424	30	0	1
7	3	1	3204	0.999	432024	30	0	1
7	3	1	3205	0.999	444244	30	0	1
7	3	1	3206	0.999	458720	30	0	1
7	3	1	3207	0.999	434092	30	0	1
7	3	1	3208	0.999	433340	30	0	1
7	3	1	3209	0.999	455712	30	0	1
7	3	1	3210	0.999	432024	30	0	1
7	3	1	3212	0.999	450636	30	0	1
7	3	1	3213	0.999	436160	30	0	1
7	3	1	3214	0.999	424504	30	0	1
7	3	1	3215	0.999	436160	30	0	1
7	3	1	3216	0.999	449508	30	0	1
7	3	1	3217	0.999	426572	30	0	1
7	3	1	3219	0.999	444056	30	0	1
7	3	1	3221	0.999	436536	30	0	1
7	3	1	3222	0.999	451388	30	0	1
7	3	1	3224	0.999	435972	30	0	1
7	3	1	3226	0.999	438980	30	0	1
7	3	1	3227	0.999	422060	30	0	1
7	3	1	3228	0.999	457028	30	0	1
7	3	1	3229	0.999	440860	30	0	1
7	3	1	3230	0.999	425444	30	0	1
7	3	1	3231	0.999	437288	30	0	1
7	3	1	3232	0.999	443868	30	0	1
7	3	1	3234	0.999	447252	30	0	1
7	3	1	3236	0.999	433716	30	0	1
7	3	1	3238	0.999	454584	30	0	1
7	3	1	3239	0.999	432776	30	0	1
7	3	1	3241	0.999	452140	30	0	1
7	3	1	3242	0.999	431648	30	0	1
7	3	1	3244	0.999	446124	30	0	1
7	3	1	3246	0.999	428264	30	0	1
7	3	1	3248	0.999	431084	30	0	1
7	3	1	3250	0.999	450072	30	0	1
7	3	1	3252	0.999	413412	30	0	1
7	3	1	3254	0.999	461164	30	0	1
7	3	1	3255	0.999	427888	30	0	1
7	3	1	3257	0.999	454208	30	0	1
7	3	1	3258	0.999	437100	30	0	1
7	3	1	3260	0.999	454584	30	0	1
7	3	1	3261	0.999	432400	30	0	1
7	3	1	3262	0.999	422436	30	0	1
7	3	1	3263	0.999	456464	30	0	1
7	3	1	3265	0.999	423000	30	0	1
7	3	1	3267	0.999	438040	30	0	1
7	3	1	3269	0.999	445560	30	0	1
7	3	1	3270	0.999	437476	30	0	1
7	3	1	3271	0.999	435408	30	0	1
7	3	1	3274	0.999	426196	30	0	1
7	3	1	3276	0.999	449884	30	0	1
7	3	1	3277	0.999	440672	30	0	1
7	3	1	3278	0.999	427700	30	0	1
7	3	1	3280	0.999	432776	30	0	1
7	3	1	3281	0.999	429580	30	0	1
7	3	1	3283	0.999	433340	30	0	1
7	3	1	3284	0.999	426760	30	0	1
7	3	1	3286	0.999	434468	30	0	1
7	3	1	3287	0.999	432588	30	0	1
7	3	1	3288	0.999	449320	30	0	1
7	3	1	3290	0.999	427136	30	0	1
7	3	1	3291	0.999	442364	30	0	1
7	3	1	3293	0.999	422812	30	0	1
7	3	1	3294	0.999	426948	30	0	1
7	3	1	3295	0.999	446876	30	0	1
7	3	1	3296	0.999	433716	30	0	1
7	3	1	3299	0.999	437476	30	0	1
7	3	1	3300	0.999	424128	30	0	1
7	3	1	3301	0.999	453832	30	0	1
7	3	1	3302	0.999	440296	30	0	1
7	3	1	3304	0.999	448004	30	0	1
7	3	1	3305	0.999	441048	30	0	1
7	3	1	3308	0.999	436724	30	0	1
7	3	1	3310	0.999	428828	30	0	1
7	3	1	3312	0.999	433152	30	0	1
7	3	1	3313	0.999	432212	30	0	1
7	3	1	3314	0.999	446124	30	0	1
7	3	1	3315	0.999	450824	30	0	1
7	3	1	3317	0.999	447440	30	0	1
7	3	1	3319	0.999	422436	30	0	1
8	3	2	3323	2	803700	60	0	1
8	3	2	3324	2	830960	60	0	1
8	3	2	3325	2	787720	60	0	1
8	3	2	3326	2	826448	60	0	1
8	3	2	3357	1.999	843556	60	0	1
8	3	2	3358	1.999	819868	60	0	1
8	3	2	3359	1.999	839044	60	0	1
8	3	2	3361	1.999	831900	60	0	1
8	3	2	3362	1.999	800504	60	0	1
8	3	2	3363	1.999	828328	60	0	1
8	3	2	3365	1.999	837916	60	0	1
8	3	2	3366	1.999	823440	60	0	1
8	3	2	3367	1.999	821560	60	0	1
8	3	2	3368	1.999	805204	60	0	1
8	3	2	3369	1.999	794676	60	0	1
8	3	2	3370	1.999	818364	60	0	1
8	3	2	3371	1.999	818552	60	0	1
8	3	2	3372	1.999	836036	60	0	1
8	3	2	3373	1.999	806708	60	0	1
8	3	2	3375	1.999	819680	60	0	1
8	3	2	3376	1.999	842052	60	0	1
8	3	2	3377	1.999	815168	60	0	1
8	3	2	3378	1.999	844496	60	0	1
8	3	2	3379	1.999	792044	60	0	1
8	3	2	3380	1.999	810280	60	0	1
8	3	2	3381	1.999	824192	60	0	1
8	3	2	3382	1.999	801632	60	0	1
8	3	2	3383	1.999	810092	60	0	1
8	3	2	3384	1.999	803888	60	0	1
8	3	2	3385	1.999	835660	60	0	1
8	3	2	3386	1.999	799000	60	0	1
8	3	2	3388	1.999	814228	60	0	1
8	3	2	3390	1.999	806708	60	0	1
8	3	2	3391	1.999	807272	60	0	1
8	3	2	3392	1.999	794676	60	0	1
8	3	2	3393	1.999	820056	60	0	1
8	3	2	3394	1.999	808024	60	0	1
8	3	2	3395	1.999	845060	60	0	1
8	3	2	3396	1.999	827200	60	0	1
8	3	2	3397	1.999	824944	60	0	1
8	3	2	3398	1.999	836224	60	0	1
8	3	2	3399	1.999	808212	60	0	1
8	3	2	3400	1.999	843368	60	0	1
8	3	2	3401	1.999	804828	60	0	1
8	3	2	3402	1.999	836412	60	0	1
8	3	2	3403	1.999	806144	60	0	1
8	3	2	3404	1.999	837352	60	0	1
8	3	2	3405	1.999	810092	60	0	1
8	3	2	3406	1.999	839984	60	0	1
8	3	2	3407	1.999	809716	60	0	1
8	3	2	3408	1.999	840172	60	0	1
8	3	2	3409	1.999	809528	60	0	1
8	3	2	3410	1.999	825696	60	0	1
8	3	2	3411	1.999	818740	60	0	1
8	3	2	3412	1.999	810468	60	0	1
8	3	2	3413	1.999	817236	60	0	1
8	3	2	3414	1.999	795052	60	0	1
8	3	2	3415	1.999	837728	60	0	1
8	3	2	3416	1.999	819868	60	0	1
8	3	2	3417	1.999	838856	60	0	1
8	3	2	3418	1.999	803324	60	0	1
8	3	2	3419	1.999	812536	60	0	1
8	3	2	3420	1.999	792044	60	0	1
8	3	2	3421	1.999	831524	60	0	1
8	3	2	3422	1.999	803888	60	0	1
8	3	2	3423	1.999	813476	60	0	1
8	3	2	3424	1.999	828140	60	0	1
8	3	2	3425	1.999	826636	60	0	1
8	3	2	3426	1.999	831900	60	0	1
8	3	2	3427	1.999	817988	60	0	1
8	3	2	3428	1.999	841864	60	0	1
8	3	2	3429	1.999	814416	60	0	1
8	3	2	3430	1.999	823816	60	0	1
8	3	2	3431	1.999	796932	60	0	1
8	3	2	3432	1.999	825320	60	0	1
8	3	2	3433	1.999	808024	60	0	1
8	3	2	3434	1.999	836976	60	0	1
8	3	2	3435	1.999	810280	60	0	1
8	3	2	3436	1.999	827576	60	0	1
8	3	2	3437	1.999	813664	60	0	1
8	3	2	3438	1.999	817612	60	0	1
8	3	2	3439	1.999	814604	60	0	1
8	3	2	3440	1.999	824380	60	0	1
8	3	2	3441	1.999	811408	60	0	1
8	3	2	3442	1.999	801820	60	0	1
8	3	2	3443	1.999	836600	60	0	1
8	3	2	3444	1.999	812348	60	0	1
8	3	2	3445	1.999	854648	60	0	1
8	3	2	3446	1.999	816296	60	0	1
8	3	2	3447	1.999	847504	60	0	1
8	3	2	3448	1.999	804828	60	0	1
8	3	2	3449	1.999	830208	60	0	1
8	3	2	3450	1.999	809716	60	0	1
8	3	2	3451	1.999	824568	60	0	1
8	3	2	3452	1.999	813852	60	0	1
8	3	2	3453	1.999	823440	60	0	1
8	3	2	3454	1.999	827200	60	0	1
8	3	2	3455	1.999	825696	60	0	1
8	3	2	3456	1.999	843556	60	0	1
8	3	2	3457	1.999	812348	60	0	1
8	3	2	3458	1.999	839984	60	0	1
8	3	2	3459	1.999	800692	60	0	1
8	3	2	3460	1.999	823252	60	0	1
8	3	2	3461	1.999	797496	60	0	1
8	3	2	3462	1.999	811408	60	0	1
8	3	2	3463	1.999	798812	60	0	1
8	3	2	3464	1.999	810092	60	0	1
8	3	2	3465	1.999	828704	60	0	1
8	3	2	3466	1.999	834156	60	0	1
8	3	2	3467	1.999	832276	60	0	1
8	3	2	3468	1.999	820996	60	0	1
8	3	2	3469	1.999	817424	60	0	1
8	3	2	3470	1.999	809716	60	0	1
8	3	2	3471	1.999	836976	60	0	1
8	3	2	3472	1.999	817424	60	0	1
8	3	2	3473	1.999	832276	60	0	1
8	3	2	3474	1.999	805016	60	0	1
8	3	2	3475	1.999	848820	60	0	1
8	3	2	3476	1.999	814228	60	0	1
8	3	2	3477	1.999	836788	60	0	1
8	3	2	3478	1.999	806896	60	0	1
8	3	2	3479	1.999	826824	60	0	1
8	3	2	3480	1.999	806520	60	0	1
8	3	2	3481	1.999	820244	60	0	1
8	3	2	3482	1.999	811784	60	0	1
8	3	2	3483	1.999	826260	60	0	1
8	3	2	3484	1.999	839420	60	0	1
8	3	2	3485	1.999	812912	60	0	1
8	3	2	3486	1.999	842804	60	0	1
8	3	2	3487	1.999	809904	60	0	1
8	3	2	3488	1.999	837916	60	0	1
8	3	2	3489	1.999	814040	60	0	1
8	3	2	3490	1.999	832652	60	0	1
8	3	2	3491	1.999	808212	60	0	1
8	3	2	3492	1.999	820244	60	0	1
8	3	2	3493	1.999	805580	60	0	1
8	3	2	3494	1.999	802196	60	0	1
8	3	2	3495	1.999	841676	60	0	1
8	3	2	3496	1.999	832276	60	0	1
8	3	2	3497	1.999	846752	60	0	1
8	3	2	3498	1.999	802384	60	0	1
8	3	2	3499	1.999	838480	60	0	1
8	3	2	3500	1.999	783396	60	0	1
8	3	2	3501	1.999	822312	60	0	1
8	3	2	3502	1.999	802760	60	0	1
8	3	2	3503	1.999	841676	60	0	1
8	3	2	3504	1.999	813476	60	0	1
8	3	2	3505	1.999	840548	60	0	1
8	3	2	3506	1.999	813288	60	0	1
8	3	2	3507	1.999	836412	60	0	1
8	3	2	3508	1.999	811784	60	0	1
8	3	2	3509	1.999	805768	60	0	1
8	3	2	3510	1.999	820620	60	0	1
8	3	2	3511	1.999	810656	60	0	1
8	3	2	3512	1.999	831148	60	0	1
8	3	2	3513	1.999	764784	60	0	1
8	3	2	3514	1.999	824944	60	0	1
8	3	2	3515	1.999	813476	60	0	1
8	3	2	3516	1.999	840548	60	0	1
8	3	2	3517	1.999	808212	60	0	1
8	3	2	3518	1.999	817988	60	0	1
8	3	2	3519	1.999	798624	60	0	1
8	3	2	3520	1.999	810468	60	0	1
8	3	2	3521	1.999	804640	60	0	1
8	3	2	3522	1.999	828140	60	0	1
8	3	2	3523	1.999	810280	60	0	1
8	3	2	3524	1.999	819492	60	0	1
8	3	2	3525	1.999	816672	60	0	1
8	3	2	3526	1.999	812536	60	0	1
8	3	2	3527	1.999	825508	60	0	1
8	3	2	3528	1.999	819680	60	0	1
8	3	2	3529	1.999	842992	60	0	1
8	3	2	3530	1.999	806708	60	0	1
8	3	2	3531	1.999	833592	60	0	1
8	3	2	3532	1.999	802948	60	0	1
8	3	2	3533	1.999	827200	60	0	1
8	3	2	3534	1.999	811032	60	0	1
8	3	2	3535	1.999	844684	60	0	1
8	3	2	3536	1.999	805392	60	0	1
8	3	2	3537	1.999	820244	60	0	1
8	3	2	3538	1.999	799000	60	0	1
8	3	2	3539	1.999	826260	60	0	1
8	3	2	3540	1.999	825508	60	0	1
8	3	2	3541	1.999	814980	60	0	1
8	3	2	3542	1.999	829456	60	0	1
8	3	2	3543	1.999	819680	60	0	1
8	3	2	3544	1.999	832464	60	0	1
8	3	2	3545	1.999	822124	60	0	1
8	3	2	3546	1.999	836412	60	0	1
8	3	2	3547	1.999	808964	60	0	1
8	3	2	3548	1.999	817424	60	0	1
8	3	2	3549	1.999	810280	60	0	1
8	3	2	3550	1.999	827952	60	0	1
8	3	2	3551	1.999	803324	60	0	1
8	3	2	3552	1.999	807084	60	0	1
8	3	2	3553	1.999	828516	60	0	1
8	3	2	3554	1.999	824756	60	0	1
8	3	2	3555	1.999	842616	60	0	1
8	3	2	3556	1.999	822124	60	0	1
8	3	2	3557	1.999	837916	60	0	1
8	3	2	3558	1.999	810656	60	0	1
8	3	2	3559	1.999	839044	60	0	1
8	3	2	3560	1.999	805392	60	0	1
8	3	2	3561	1.999	833216	60	0	1
8	3	2	3562	1.999	803888	60	0	1
9	3	0.5	3574	0.499	235752	15	0	1
9	3	0.5	3578	0.499	238008	15	0	1
9	3	0.5	3582	0.499	247972	15	0	1
9	3	0.5	3583	0.499	235188	15	0	1
9	3	0.5	3586	0.499	250980	15	0	1
9	3	0.5	3587	0.499	245904	15	0	1
9	3	0.5	3590	0.499	238572	15	0	1
9	3	0.5	3594	0.499	233496	15	0	1
9	3	0.5	3601	0.499	247220	15	0	1
9	3	0.5	3604	0.499	240640	15	0	1
9	3	0.5	3606	0.499	240452	15	0	1
9	3	0.5	3608	0.499	231804	15	0	1
9	3	0.5	3612	0.499	233308	15	0	1
9	3	0.5	3615	0.499	247220	15	0	1
9	3	0.5	3619	0.499	248912	15	0	1
9	3	0.5	3622	0.499	232556	15	0	1
9	3	0.5	3626	0.499	237444	15	0	1
9	3	0.5	3632	0.499	233308	15	0	1
9	3	0.5	3634	0.499	250040	15	0	1
9	3	0.5	3636	0.499	244588	15	0	1
