# In-browser weeb-3 concurrency sweep. arms [4,16], rounds 2, block 90.
# Retrieval budget 30000ms. A row at the bound is "did not complete", never a duration.
# Degraded rounds (canary missed), excluded by the analyser: []
# Scheduling probe: same-origin fetch p50 38ms (ceiling 500ms), document visible. Judge the environment, do not assume it.
# round 0 pos 0 arm 4: peers 200/0 -> 200/0, focused true
# round 0 pos 1 arm 16: peers 200/0 -> 200/0, focused true
# round 1 pos 0 arm 16: peers 200/0 -> 200/0, focused true
# round 1 pos 1 arm 4: peers 200/0 -> 200/0, focused true
# Summarise with: node deploy/scripts/concurrency-analysis.mjs <this file>
arm	round	ref	startMs	endMs	ms	bytes	status	overBudget
4	1	cb7c0d5f97	216505	218902	2397	812536	200	
4	1	b88c961a36	218185	221032	2847	823816	200	
4	1	a2d5c3bc3a	218245	221520	3275	812348	200	
4	1	19426c2ff4	218883	221669	2786	827952	200	
4	1	9f077e71f4	218902	222143	3241	807460	200	
4	1	22cccf48c4	221032	222845	1813	801068	200	
4	1	e856cdd691	221520	223578	2058	813476	200	
4	1	5c6ce39a08	221669	223886	2217	832276	200	
4	1	9ab7ea6fa1	222143	224739	2596	793924	200	
4	1	439e0da6da	222845	225295	2450	850512	200	
4	1	c86b049bc1	223886	226422	2536	832464	200	
4	1	83ca1ac9e8	223578	227642	4064	797684	200	
4	1	7eefa528b1	224739	228063	3324	854084	200	
4	1	98d3a5b552	225295	228643	3348	825508	200	
4	1	b30110ed41	226422	228677	2255	801444	200	
4	1	8faed63e2c	227642	229603	1961	825320	200	
4	1	76f0efcd17	228063	230839	2776	839984	200	
4	1	1a49b713a7	228644	231983	3339	788660	200	
4	1	2b049a3c9a	228677	232090	3413	823816	200	
4	1	247d222b21	229603	232696	3093	808212	200	
4	1	81b4102a8f	230839	232742	1903	815732	200	
4	1	ad37d88463	232090	234540	2450	798248	200	
4	1	a678a81e81	231983	235168	3185	815732	200	
4	1	8bcfd0eda8	232696	235867	3171	807084	200	
4	1	5208480267	232742	235948	3206	807084	200	
4	1	a1cc19d07d	234540	236320	1780	835848	200	
4	1	ed93b0f424	235168	237131	1963	808212	200	
4	1	8488691792	235867	237802	1935	777944	200	
4	1	563e136002	235948	238199	2251	849948	200	
4	1	3ad54e871a	236321	238978	2657	809340	200	
4	1	d55f8c1ef9	237131	240335	3204	798248	200	
4	1	c4f3597dd9	238199	241191	2992	798624	200	
4	1	a900742f61	237802	241231	3429	848820	200	
4	1	8dd71dd6c5	238978	241364	2386	777568	200	
4	1	910aba8c98	240335	242246	1911	815920	200	
4	1	cdb5781e58	241191	243445	2254	797308	200	
4	1	cf2e4dfb49	241231	244470	3239	796368	200	
4	1	4bec6e66ba	241364	244759	3395	815732	200	
4	1	f1b989d309	242246	244988	2742	829832	200	
4	1	9da00b000e	243445	245896	2451	795240	200	
4	1	346192b5cb	244470	246997	2527	842616	200	
4	1	7b52284142	244759	247747	2988	818364	200	
4	1	a89d7b7d3e	244988	247987	2999	800128	200	
4	1	1604cadb80	245897	248184	2287	797684	200	
4	1	57861cbbab	246997	248952	1955	804452	200	
4	1	545094f04d	247987	250387	2400	810468	200	
4	1	4242f950a8	247747	250748	3001	844496	200	
4	1	89eb107417	248184	251731	3547	821184	200	
4	1	04206f4154	248953	251786	2833	767792	200	
4	1	89ca77fbbb	250387	252970	2583	786216	200	
4	1	769d5ad826	251786	253906	2120	800128	200	
4	1	a4e4dddf52	250748	253930	3182	819116	200	
4	1	ec05ec7feb	251731	254647	2916	823064	200	
4	1	e754888f2a	252970	255095	2125	839796	200	
4	1	529229e482	253906	256202	2296	803136	200	
4	1	7ea10f3d02	254647	256705	2058	834156	200	
4	1	5088bdedc2	253930	257116	3186	812348	200	
warm	-1	ec05ec7feb	257117	257121	4	823064	200	
warm	-1	e754888f2a	257121	257123	2	839796	200	
warm	-1	529229e482	257123	257126	3	803136	200	
warm	-1	7ea10f3d02	257126	257128	2	834156	200	
warm	-1	5088bdedc2	257128	257130	2	812348	200	
