# In-browser weeb-3 concurrency sweep. arms [1,4], rounds 2, block 90.
# Retrieval budget 30000ms. A row at the bound is "did not complete", never a duration.
# Degraded rounds (canary missed), excluded by the analyser: []
# Scheduling probe: same-origin fetch p50 38ms (ceiling 500ms), document visible. Judge the environment, do not assume it.
# round 0 pos 0 arm 1: peers 200/0 -> 200/0, focused true
# round 0 pos 1 arm 4: peers 200/0 -> 200/0, focused true
# round 1 pos 0 arm 4: peers 200/0 -> 200/0, focused true
# round 1 pos 1 arm 1: peers 200/0 -> 200/0, focused true
# Summarise with: node deploy/scripts/concurrency-analysis.mjs <this file>
arm	round	ref	startMs	endMs	ms	bytes	status	overBudget
4	1	b166d6ec52	265216	267385	2169	834344	200	
4	1	462689ec1d	266512	269370	2858	825508	200	
4	1	76c66ffbe6	266530	269513	2983	818364	200	
4	1	cd75169c42	266660	269570	2910	811596	200	
4	1	858e7a9f5e	267385	269628	2243	780012	200	
4	1	0da248c514	269370	271369	1999	791480	200	
4	1	480c20d34d	269513	271508	1995	827200	200	
4	1	e85fadd806	269570	272190	2620	820056	200	
4	1	2c16105a3a	269628	272544	2916	822876	200	
4	1	579022c6fd	271369	273285	1916	807648	200	
4	1	bddfd614c8	271508	273624	2116	813100	200	
4	1	96315c6c1a	272190	274588	2398	785276	200	
4	1	942f033b78	272544	275194	2650	793924	200	
4	1	b89070b1a2	273285	275857	2572	840924	200	
4	1	264ca47fd0	273624	276050	2426	813288	200	
4	1	5ffa64d9db	274588	277013	2425	803512	200	
4	1	163b8cb822	275194	277136	1942	786028	200	
4	1	582c371e86	276050	279120	3070	785840	200	
4	1	4d2d4f8f07	275857	279302	3445	784336	200	
4	1	b0b087742d	277013	279680	2667	786968	200	
4	1	030baeebe5	277136	279981	2845	818176	200	
4	1	5e2be416cf	279120	280949	1829	838104	200	
4	1	1a90e1dbd3	279302	282397	3095	835848	200	
4	1	2de50636ac	279680	282401	2721	807272	200	
4	1	06c6616600	279981	282475	2494	814792	200	
4	1	2254d2d9a6	280949	283758	2809	805392	200	
4	1	601b8e1f79	282397	284559	2162	816296	200	
4	1	fd77d22e59	282401	285130	2729	825132	200	
4	1	3abe48c1af	282475	285189	2714	833780	200	
4	1	1a68462328	283758	285973	2215	815168	200	
4	1	b9c40856cb	284559	286856	2297	811972	200	
4	1	5c94e9701b	285130	287401	2271	777380	200	
4	1	c6b1c2b779	285189	287671	2482	771740	200	
4	1	061211778b	285973	288048	2075	814040	200	
4	1	69bfb71b6c	286856	289619	2763	833216	200	
4	1	4701e4b227	287401	289978	2577	830020	200	
4	1	f51d8f5bd9	287671	290371	2700	810844	200	
4	1	88410cf437	288048	290825	2777	811032	200	
4	1	6e41ec253b	289619	291588	1969	800692	200	
4	1	919d31308d	289978	291709	1731	813100	200	
4	1	6440d48369	290371	293330	2959	826636	200	
1	1	146eb69158	293331	294725	1394	773808	200	
1	1	007cd5e19a	294725	296280	1555	801256	200	
1	1	52fbf5972a	296280	297993	1713	823252	200	
1	1	0a4ced914d	297993	299807	1814	799188	200	
1	1	d30b85d75c	299807	301578	1771	826448	200	
1	1	77b0dbc0c3	301578	303045	1467	820244	200	
1	1	397eff95c2	303045	304822	1777	837540	200	
1	1	44d7dbde11	304822	306387	1565	809152	200	
1	1	4556ee9b81	306387	307791	1404	824380	200	
1	1	2118b5a315	307791	309194	1403	804640	200	
1	1	de15bbf179	309194	310741	1547	797684	200	
1	1	f95d05783a	310741	312713	1972	812348	200	
1	1	2af9d55dca	312713	314261	1548	811784	200	
1	1	03a3a655b1	314261	315822	1561	808964	200	
1	1	4f4c2e6f6e	315822	317445	1623	815732	200	
1	1	e635dbf196	317445	318866	1421	810280	200	
1	1	7b9ccdcb0f	318866	320804	1938	809528	200	
1	1	7b7d9629c1	320804	322210	1406	836412	200	
1	1	7a9d652814	322210	323642	1432	820620	200	
1	1	1ba3c3e134	323642	325100	1458	802948	200	
1	1	e41463c22f	325100	326703	1603	814416	200	
1	1	24abcbf590	326703	328118	1415	847316	200	
1	1	bee2ac52f3	328118	329542	1424	789976	200	
1	1	32580753bd	329542	330972	1430	821184	200	
1	1	fe9a385d97	330972	332371	1399	840736	200	
1	1	616c2b0a4f	332371	333971	1600	795240	200	
1	1	4446405ac8	333971	335922	1951	831148	200	
